[29/03/2025 13:37:15] Log: DragSickle initialized with: Harvest Radius=0.5, Layer=8, Expected layer mask=8
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 9.413972, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 30.09317, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 51.39871, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (5.11, -1.68, 0.00) and (5.01, -1.70, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 89.39194, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (5.01, -1.70, 0.00) and (4.85, -1.74, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 111.179, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (4.85, -1.74, 0.00) and (4.66, -1.79, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 144.3337, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (4.66, -1.79, 0.00) and (4.42, -1.84, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 137.7628, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (4.42, -1.84, 0.00) and (4.14, -1.91, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 181.7222, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (4.14, -1.91, 0.00) and (3.83, -1.98, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 181.8676, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (3.83, -1.98, 0.00) and (3.51, -2.05, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 191.1735, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (3.51, -2.05, 0.00) and (3.15, -2.13, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 221.9683, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (3.15, -2.13, 0.00) and (2.76, -2.20, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 239.8106, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (2.76, -2.20, 0.00) and (2.37, -2.25, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 221.0576, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (2.37, -2.25, 0.00) and (1.97, -2.31, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 230.0646, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (1.97, -2.31, 0.00) and (1.58, -2.36, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 201.7678, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (1.58, -2.36, 0.00) and (1.23, -2.40, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Current swipe speed: 186.5582, Required: 50, Can Harvest: True
[01/04/2025 22:19:42] Log: Checking for wheat between (1.23, -2.40, 0.00) and (0.89, -2.45, 0.00)
[01/04/2025 22:19:42] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:42] Log: Attempting to harvest wheat at position (-0.92, -2.63, 0.00)
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 177.9811, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 156.3569, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 109.3878, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 89.84972, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 65.51993, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 53.1132, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 54.12281, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 39.23135, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 60.6351, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 52.67062, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 68.18932, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 76.90148, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 103.4764, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 96.7424, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 116.4727, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 117.3893, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 106.8669, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 79.49852, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 68.2215, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 24.9186, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 27.84154, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 17.81127, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 14.10541, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
